id_number,org_size_1_99,org_size_100_499,org_size_500_999,org_size_1000_4999,org_size_greaterthan_5000,Has_Website,Number_of_Vehicles__c,Segment_E,SegmentE3,SegmentA1,SegmentA2,US_Country,CA_Country,Industry,billingstatecode,total_engagements,first_engagement_date,last_engagement_date,engagement_length_days,engagement_count_lag_1,engagement_count_lag_2,engagement_count_lag_5,engagement_count_lag_7,engagement_count_rolling_avg_7,rolling_std_7,rolling_median_7,weekly_engagement_rate,cumulative_engagement_count,days_since_last_engagement,prev_engagement_type_0,prev_engagement_type_Campaign - Mailer,prev_engagement_type_Campaign - Other,prev_engagement_type_Campaign - Referral Program,prev_engagement_type_Campaign - Webinar,prev_engagement_type_Event - Roadshow,prev_engagement_type_Field Event,prev_engagement_type_Field Marketing,prev_engagement_type_GC,prev_engagement_type_Inbound Leads,prev_engagement_type_Partners,prev_engagement_type_SB,prev_engagement_type_webpage visit from ads,prev_engagement_type_webpage visits,avg_time_between_engagements,most_common_engagement_type_Campaign - Mailer,most_common_engagement_type_Campaign - Other,most_common_engagement_type_Campaign - Referral Program,most_common_engagement_type_Campaign - Webinar,most_common_engagement_type_Field Event,most_common_engagement_type_GC,most_common_engagement_type_Inbound Leads,most_common_engagement_type_Partners,most_common_engagement_type_webpage visit from ads,most_common_engagement_type_webpage visits,D&B_Score,target_met
185,1,0,0,0,0,1,460.0,0,1,0,0,1,0,TransportationWarehousing,MN,31,2021-04-26,2024-01-20,999,0.967741935483871,0.9354838709677419,0.8387096774193549,0.7741935483870968,0.8064516129032258,0.0,0.8064516129032258,0.8064516129032258,16.0,32.225806451612904,1,1,0,0,0,0,0,0,1,0,0,0,1,1,33.3,0,0,0,0,0,0,0,0,1,0,HIGH,1
189,1,0,0,0,0,0,2.0,0,0,1,0,1,0,TransportationWarehousing,MI,2,2022-02-11,2022-02-14,3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0,HIGH,1
190,1,0,0,0,0,0,2.0,0,0,1,0,1,0,TransportationWarehousing,tx,2,2022-05-11,2023-09-04,481,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,240.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,481.0,0,0,0,0,0,0,1,0,0,0,HIGH,1
193,1,0,0,0,0,0,3.0,0,0,0,0,1,0,TransportationWarehousing,LA,2,2021-11-29,2021-11-29,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,HIGH,1
197,1,0,0,0,0,0,4.0,0,0,1,0,1,0,TransportationWarehousing,CA,2,2021-12-27,2022-02-24,59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,29.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,59.0,0,0,1,0,0,0,0,0,0,0,HIGH,1
202,1,0,0,0,0,1,7.0,0,0,1,0,1,0,TransportationWarehousing,IL,3,2021-05-03,2021-05-06,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.5,0,0,0,0,0,0,0,0,1,0,HIGH,1
203,1,0,0,0,0,0,7.0,0,0,1,0,0,1,TransportationWarehousing,ON,6,2021-07-08,2021-12-28,173,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.5,28.833333333333332,1,0,0,0,0,0,0,0,0,1,0,0,1,0,34.6,0,0,0,0,0,0,0,0,1,0,HIGH,1
210,1,0,0,0,0,0,10.0,0,0,0,0,1,0,TransportationWarehousing,OK,3,2021-08-24,2022-01-27,156,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,78.0,0,0,0,0,0,0,0,0,1,0,HIGH,1
211,1,0,0,0,0,1,10.0,0,0,0,0,1,0,TransportationWarehousing,NY,4,2021-04-09,2021-09-30,174,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,43.5,1,0,0,0,0,0,0,0,0,1,0,0,1,1,58.0,0,0,0,0,0,0,0,0,1,0,HIGH,1
220,1,0,0,0,0,0,11.0,0,0,1,0,1,0,TransportationWarehousing,FL,2,2023-05-03,2024-01-12,254,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,127.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,254.0,0,0,0,0,0,0,1,0,0,0,HIGH,1
223,1,0,0,0,0,0,11.0,0,0,1,0,1,0,TransportationWarehousing,OK,7,2021-06-22,2023-08-14,783,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,111.85714285714286,1,0,0,0,1,0,0,0,0,0,0,0,1,1,130.5,0,0,0,0,0,0,0,0,0,1,HIGH,1
229,1,0,0,0,0,0,12.0,0,0,1,0,1,0,TransportationWarehousing,CA,3,2023-01-05,2023-06-25,171,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,85.5,0,0,0,0,0,0,1,0,0,0,HIGH,1
230,1,0,0,0,0,0,12.0,0,0,1,0,1,0,TransportationWarehousing,CA,3,2023-02-08,2023-02-15,7,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3333333333333335,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,0,0,0,0,0,0,1,0,0,0,HIGH,1
232,1,0,0,0,0,0,13.0,0,0,1,0,0,1,TransportationWarehousing,AB,1,2022-04-04,2022-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,1
240,1,0,0,0,0,0,15.0,0,0,1,0,1,0,TransportationWarehousing,CA,3,2021-06-16,2021-06-16,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,1,0,0,0,HIGH,1
242,1,0,0,0,0,1,15.0,0,0,1,0,0,1,TransportationWarehousing,ON,1,2022-04-19,2022-04-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,1
245,1,0,0,0,0,0,16.0,0,0,1,0,0,1,TransportationWarehousing,ON,2,2022-10-11,2023-10-05,359,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,179.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,359.0,0,1,0,0,0,0,0,0,0,0,HIGH,1
249,1,0,0,0,0,0,16.0,0,0,1,0,0,1,TransportationWarehousing,AB,3,2021-09-21,2021-12-10,80,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.666666666666668,1,0,0,1,0,0,0,0,0,0,1,0,0,0,40.0,1,0,0,0,0,0,0,0,0,0,HIGH,1
251,1,0,0,0,0,0,17.0,0,0,1,0,1,0,TransportationWarehousing,NC,11,2023-03-29,2023-09-13,168,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453,6.0,15.272727272727273,1,0,0,0,0,0,0,0,0,1,0,0,1,0,16.8,0,0,0,0,0,0,0,0,1,0,HIGH,1
254,1,0,0,0,0,0,18.0,0,0,1,0,1,0,TransportationWarehousing,CA,4,2022-06-14,2023-08-03,415,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,103.75,1,0,0,0,0,0,0,0,0,1,1,0,0,0,138.33333333333334,0,0,0,0,0,0,1,0,0,0,HIGH,1
259,1,0,0,0,0,1,20.0,0,0,0,1,1,0,TransportationWarehousing,MA,160,2021-06-16,2023-11-01,868,0.99375,0.9875,0.96875,0.95625,0.9625,0.0,0.9625,0.9625,80.5,5.425,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.459119496855346,0,0,0,0,0,0,0,0,1,0,HIGH,1
267,1,0,0,0,0,0,32.0,0,0,1,0,1,0,TransportationWarehousing,IN,33,2021-10-28,2023-03-01,489,0.9696969696969697,0.9393939393939394,0.8484848484848485,0.7878787878787878,0.8181818181818182,0.0,0.8181818181818182,0.8181818181818182,17.0,14.818181818181818,1,0,0,1,1,0,0,0,0,1,0,0,1,1,15.28125,0,0,0,0,0,0,0,0,1,0,HIGH,1
271,1,0,0,0,0,1,42.0,0,0,0,1,1,0,TransportationWarehousing,WA,30,2021-04-30,2024-01-18,993,0.9666666666666667,0.9333333333333333,0.8333333333333334,0.7666666666666667,0.8,0.0,0.8,0.8,15.5,33.1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,34.241379310344826,0,0,0,0,0,0,0,0,1,0,HIGH,1
277,1,0,0,0,0,1,50.0,0,0,0,1,1,0,TransportationWarehousing,CA,70,2022-06-26,2024-02-27,611,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9,0.9142857142857143,0.0,0.9142857142857143,0.9142857142857143,35.5,8.728571428571428,1,0,0,0,1,0,0,0,0,1,0,0,1,1,8.855072463768115,0,0,0,0,0,0,0,0,0,1,HIGH,1
281,1,0,0,0,0,0,60.0,0,0,0,1,1,0,TransportationWarehousing,CA,2,2023-06-12,2023-07-03,21,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,10.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21.0,0,0,0,0,0,1,0,0,0,0,HIGH,1
283,1,0,0,0,0,1,80.0,0,0,0,1,1,0,TransportationWarehousing,TX,4,2023-07-19,2023-11-07,111,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,27.75,1,0,0,0,0,0,0,0,0,0,0,0,1,1,37.0,0,0,0,0,0,0,0,0,1,0,HIGH,1
289,1,0,0,0,0,0,1.0,0,0,1,0,1,0,TransportationWarehousing,WI,5,2021-12-16,2022-01-31,46,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11.5,0,0,0,0,0,0,1,0,0,0,HIGH,1
292,1,0,0,0,0,1,65.0,0,0,0,1,0,1,TransportationWarehousing,SK,78,2021-09-02,2024-03-01,911,0.9871794871794872,0.9743589743589743,0.9358974358974359,0.9102564102564102,0.9230769230769231,0.0,0.9230769230769231,0.9230769230769231,39.5,11.679487179487179,1,0,1,0,1,0,0,0,0,1,1,0,1,1,11.831168831168831,0,0,0,0,0,0,0,0,1,0,HIGH,1
296,1,0,0,0,0,1,33.0,0,0,0,1,1,0,TransportationWarehousing,MN,4,2024-01-09,2024-02-21,43,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,10.75,1,0,0,0,1,0,0,0,0,0,0,0,0,1,14.333333333333334,0,0,0,0,0,0,0,0,0,1,HIGH,1
305,0,0,0,0,0,0,57.0,0,1,0,0,1,0,TransportationWarehousing,TX,1,2023-07-13,2023-07-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,1,0,0,HIGH,1
335,1,0,0,0,0,1,21.0,0,0,1,0,0,1,TransportationWarehousing,AB,1,2023-09-25,2023-09-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
374,1,0,0,0,0,0,16.0,0,0,0,0,1,0,TransportationWarehousing,AL,518,2022-03-11,2024-03-05,725,0.9980694980694981,0.9961389961389961,0.9903474903474904,0.9864864864864865,0.9884169884169884,0.0,0.9884169884169884,0.9884169884169884,259.5,1.3996138996138996,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.402321083172147,0,0,0,0,0,0,0,0,1,0,HIGH,0
388,1,0,0,0,0,0,2.0,0,0,0,0,1,0,TransportationWarehousing,AR,6,2021-11-25,2023-08-20,633,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.5,105.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,126.6,0,0,0,0,0,0,0,0,1,0,HIGH,0
389,1,0,0,0,0,0,3.0,0,0,0,0,1,0,TransportationWarehousing,AR,1,2021-08-06,2021-08-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
413,1,0,0,0,0,1,50.0,0,0,0,1,1,0,TransportationWarehousing,AR,11,2021-05-20,2023-11-30,924,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453,6.0,84.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,92.4,0,0,0,0,0,0,0,0,1,0,HIGH,0
445,1,0,0,0,0,0,5.0,0,0,0,0,1,0,TransportationWarehousing,AZ,1,2022-03-02,2022-03-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
506,1,0,0,0,0,1,90.0,0,0,0,1,1,0,TransportationWarehousing,AZ,27,2021-05-18,2023-10-17,882,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.7407407407407407,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,14.0,32.666666666666664,1,0,0,0,0,0,0,0,0,1,0,0,1,1,33.92307692307692,0,0,0,0,0,0,0,0,1,0,HIGH,0
568,0,0,0,1,0,1,30.0,1,0,0,0,0,1,TransportationWarehousing,BC,6,2021-12-15,2024-01-10,756,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.5,126.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,151.2,0,0,0,0,0,0,0,0,1,0,HIGH,0
569,1,0,0,0,0,0,32.0,0,0,0,1,0,1,TransportationWarehousing,BC,1,2022-03-07,2022-03-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
588,1,0,0,0,0,0,2.0,0,0,1,0,1,0,TransportationWarehousing,CA,1,2022-04-18,2022-04-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
640,1,0,0,0,0,0,4.0,0,0,0,0,1,0,TransportationWarehousing,CA,3,2021-10-12,2023-09-05,693,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,231.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,346.5,0,0,0,0,0,0,0,0,1,0,HIGH,0
691,1,0,0,0,0,0,7.0,0,0,0,0,1,0,TransportationWarehousing,CA,9,2021-06-29,2024-03-03,978,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,5.0,108.66666666666667,1,0,0,0,0,0,0,0,0,1,0,0,0,1,122.25,0,0,0,0,0,0,0,0,0,1,HIGH,0
694,1,0,0,0,0,1,8.0,0,0,0,0,1,0,TransportationWarehousing,CA,11,2021-04-23,2023-10-02,892,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453,6.0,81.0909090909091,1,0,0,0,0,0,0,0,0,0,0,0,1,0,89.2,0,0,0,0,0,0,0,0,1,0,HIGH,0
702,1,0,0,0,0,1,8.0,0,0,0,0,1,0,TransportationWarehousing,CA,2,2021-07-09,2021-07-09,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
714,1,0,0,0,0,0,10.0,0,0,0,0,1,0,TransportationWarehousing,CA,36,2021-07-28,2023-10-31,825,0.9722222222222222,0.9444444444444444,0.8611111111111112,0.8055555555555556,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,18.5,22.916666666666668,1,0,0,0,0,0,0,0,0,1,0,0,1,0,23.571428571428573,0,0,0,0,0,0,0,0,1,0,HIGH,0
716,1,0,0,0,0,0,10.0,0,0,0,0,1,0,TransportationWarehousing,CA,2,2024-01-12,2024-01-13,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
767,1,0,0,0,0,1,20.0,0,0,0,0,1,0,TransportationWarehousing,CA,115,2021-05-24,2023-10-31,890,0.991304347826087,0.9826086956521739,0.9565217391304348,0.9391304347826087,0.9478260869565217,0.0,0.9478260869565217,0.9478260869565217,58.0,7.739130434782608,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.807017543859649,0,0,0,0,0,0,0,0,1,0,HIGH,0
773,1,0,0,0,0,0,21.0,0,0,1,0,1,0,TransportationWarehousing,CA,2,2023-12-07,2023-12-07,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
867,0,0,0,0,0,1,115.0,0,0,0,1,1,0,TransportationWarehousing,CA,1,2022-06-23,2022-06-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
882,1,0,0,0,0,0,8.0,0,0,0,0,1,0,TransportationWarehousing,CO,1,2022-04-12,2022-04-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
929,1,0,0,0,0,1,8.0,0,0,0,0,1,0,TransportationWarehousing,CT,1,2021-04-08,2021-04-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
1103,1,0,0,0,0,0,4.0,0,0,1,0,1,0,TransportationWarehousing,GA,1,2021-09-07,2021-09-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1115,1,0,0,0,0,1,5.0,0,0,0,0,1,0,TransportationWarehousing,GA,1,2021-06-11,2021-06-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1136,1,0,0,0,0,1,15.0,0,0,1,0,1,0,TransportationWarehousing,GA,1,2021-07-08,2021-07-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,1,0,0,HIGH,0
1270,1,0,0,0,0,1,12.0,0,0,1,0,1,0,TransportationWarehousing,IL,2,2024-02-20,2024-02-20,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
1361,0,0,0,0,0,1,72.0,0,0,0,1,1,0,TransportationWarehousing,IN,8,2021-05-05,2023-08-21,838,0.875,0.75,0.375,0.125,0.25,0.0,0.25,0.25,4.5,104.75,1,0,0,0,0,0,0,0,1,0,0,0,1,0,119.71428571428571,0,0,0,0,0,0,0,0,1,0,HIGH,0
1369,0,0,0,0,0,1,10000.0,1,0,0,0,1,0,TransportationWarehousing,IN,38,2021-05-20,2024-02-14,1000,0.9736842105263158,0.9473684210526315,0.868421052631579,0.8157894736842105,0.8421052631578947,0.0,0.8421052631578947,0.8421052631578947,19.5,26.31578947368421,1,0,1,0,0,0,1,0,1,1,0,0,1,1,27.027027027027028,0,0,0,0,0,0,0,0,1,0,HIGH,0
1370,0,0,0,0,0,1,604.0,0,0,0,1,1,0,TransportationWarehousing,IN,752,2021-04-08,2024-03-06,1063,0.9986702127659575,0.9973404255319149,0.9933510638297872,0.9906914893617021,0.9920212765957447,0.0,0.9920212765957447,0.9920212765957447,376.5,1.413563829787234,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.4154460719041277,0,0,0,0,0,0,0,0,0,1,HIGH,0
1509,1,0,0,0,0,1,15.0,0,0,1,0,1,0,TransportationWarehousing,MA,1,2023-11-30,2023-11-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1528,1,0,0,0,0,0,15.0,0,0,0,0,0,1,TransportationWarehousing,MB,2,2021-04-26,2021-05-27,31,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,15.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,31.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
1530,1,0,0,0,0,0,40.0,0,0,0,1,0,1,TransportationWarehousing,MB,1,2022-02-15,2022-02-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1559,1,0,0,0,0,0,8.0,0,0,0,0,1,0,TransportationWarehousing,MD,29,2021-05-01,2023-08-22,843,0.9655172413793104,0.9310344827586207,0.8275862068965517,0.7586206896551724,0.7931034482758621,0.0,0.7931034482758621,0.7931034482758621,15.0,29.06896551724138,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30.107142857142858,0,0,0,0,0,0,0,0,1,0,HIGH,0
1635,1,0,0,0,0,0,13.0,0,0,1,0,1,0,TransportationWarehousing,MI,1,2023-11-14,2023-11-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,1,0,0,0,0,0,0,0,HIGH,0
1669,1,0,0,0,0,1,35.0,0,0,0,1,1,0,TransportationWarehousing,MI,3,2022-03-07,2023-04-12,401,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,133.66666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,200.5,0,0,0,0,0,0,0,0,1,0,HIGH,0
1672,1,0,0,0,0,0,2.0,0,0,0,0,1,0,TransportationWarehousing,MN,18,2022-06-23,2023-06-22,364,0.9444444444444444,0.8888888888888888,0.7222222222222222,0.6111111111111112,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,9.5,20.22222222222222,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21.41176470588235,0,0,0,0,0,0,0,0,1,0,HIGH,0
1698,1,0,0,0,0,0,7.0,0,0,0,0,1,0,TransportationWarehousing,MN,4,2023-04-28,2023-07-07,70,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,17.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23.333333333333332,0,0,0,0,0,0,0,0,1,0,HIGH,0
1741,1,0,0,0,0,0,3.0,0,0,0,0,1,0,TransportationWarehousing,MO,1,2021-06-02,2021-06-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1746,1,0,0,0,0,0,5.0,0,0,0,0,1,0,TransportationWarehousing,MO,3,2021-04-08,2022-04-18,375,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,125.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,187.5,0,0,0,0,0,0,1,0,0,0,HIGH,0
1769,1,0,0,0,0,1,16.0,0,0,0,0,1,0,TransportationWarehousing,MO,2,2023-08-24,2023-08-24,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
1773,1,0,0,0,0,1,25.0,0,0,0,0,1,0,TransportationWarehousing,MO,1,2023-11-30,2023-11-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1778,0,0,0,0,0,1,50.0,0,0,0,1,1,0,TransportationWarehousing,MO,20,2021-04-14,2023-12-14,974,0.95,0.9,0.75,0.65,0.7,0.0,0.7,0.7,10.5,48.7,1,0,0,0,0,0,0,0,1,0,1,0,1,1,51.26315789473684,0,0,0,0,0,0,0,0,1,0,HIGH,0
1787,1,0,0,0,0,0,4.0,0,0,0,0,1,0,TransportationWarehousing,MS,1,2024-01-10,2024-01-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1791,1,0,0,0,0,1,5.0,0,0,0,0,1,0,TransportationWarehousing,MS,153,2021-04-08,2022-12-12,613,0.9934640522875817,0.9869281045751634,0.9673202614379085,0.954248366013072,0.9607843137254902,0.0,0.9607843137254902,0.9607843137254902,77.0,4.006535947712418,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.032894736842105,0,0,0,0,0,0,0,0,1,0,HIGH,0
1830,1,0,0,0,0,0,4.0,0,0,0,0,1,0,TransportationWarehousing,NC,1,2023-07-28,2023-07-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
1880,1,0,0,0,0,1,35.0,0,0,0,1,1,0,TransportationWarehousing,NC,3,2022-08-16,2023-05-09,266,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,133.0,0,0,0,0,0,0,0,0,1,0,HIGH,0
1924,0,0,0,0,0,1,226.0,1,0,0,0,1,0,TransportationWarehousing,NE,7,2021-12-16,2022-07-18,214,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,30.571428571428573,1,1,0,0,0,0,0,0,0,0,1,0,1,0,35.666666666666664,0,0,0,0,0,0,0,0,1,0,HIGH,0
